Index;Load;Biomass;Fossil Gas;Fossil Hard coal;Fossil Oil;Hydro Pumped Storage Generation;Hydro Pumped Storage Consumption;Hydro Run-of-river and poundage;Hydro Water Reservoir;Nuclear;Solar;Waste;Wind Offshore;Wind Onshore
2024-01-12 08:00:00+01:00;80173;344;8230;550;190;2717;;6578;4482;49049;275;77;477;5719
2024-01-12 09:00:00+01:00;80469;338;8344;549;190;3706;;6794;4689;49243;452;75;478;5369
2024-01-12 10:00:00+01:00;80220;342;8329;572;190;3538;;6809;4837;49313;1648;74;493;5047
2024-01-12 11:00:00+01:00;80094;350;8269;743;190;2839;;6712;4608;49300;3816;75;493;4572
2024-01-12 12:00:00+01:00;78846;353;8229;824;190;1947;;6727;4237;49295;5518;75;508;3962
2024-01-12 13:00:00+01:00;76501;353;8205;960;190;1521;;6663;4352;49286;6365;78;481;3610
2024-01-12 14:00:00+01:00;75251;348;8010;970;190;983;;6567;4156;49294;6370;76;418;3560
2024-01-12 15:00:00+01:00;73674;348;7983;971;190;590;;6540;4155;49303;5385;75;403;3638
2024-01-12 16:00:00+01:00;72331;350;8181;996;190;721;;6579;4648;49299;3482;74;376;3897
2024-01-12 17:00:00+01:00;74841;350;8113;1047;190;2055;;6535;4744;49259;1319;74;409;3980
2024-01-12 18:00:00+01:00;78360;350;8025;1087;190;2973;;6771;5049;49247;321;78;422;3892
2024-01-12 19:00:00+01:00;78340;353;7616;1045;190;3227;;7033;4935;49234;0;79;461;3967
2024-01-12 20:00:00+01:00;75375;352;7605;875;190;3306;;7043;4975;49267;0;79;453;3968
2024-01-12 21:00:00+01:00;72591;350;7565;740;190;2311;;6798;4563;49334;0;81;439;3996
2024-01-12 22:00:00+01:00;73107;352;7605;521;190;1286;;6534;4228;49358;0;88;425;3601
2024-01-12 23:00:00+01:00;73010;353;7475;436;190;897;;6270;4257;49366;0;86;367;3118
2024-01-13 00:00:00+01:00;70607;353;7623;347;189;676;;6167;3944;48921;0;84;338;2834
2024-01-13 01:00:00+01:00;69430;353;7366;353;189;1221;;6084;3393;48483;0;81;318;2640
2024-01-13 02:00:00+01:00;68581;352;6602;356;189;1126;;6030;2998;48055;0;87;295;2518
2024-01-13 03:00:00+01:00;66039;352;5514;354;189;801;;5849;2625;48336;0;89;278;2332
2024-01-13 04:00:00+01:00;64534;350;5344;355;189;742;;5763;2085;47749;0;85;266;2065
2024-01-13 05:00:00+01:00;65072;349;5334;355;189;309;;5590;1821;48283;0;82;254;1840
2024-01-13 06:00:00+01:00;66628;347;5281;353;189;96;;5400;2107;48493;0;84;199;1645
2024-01-13 07:00:00+01:00;68978;352;5689;350;189;361;;5520;2629;48490;0;84;169;1585
2024-01-13 08:00:00+01:00;71783;350;6550;350;189;525;;5895;3127;48448;257;82;215;1535
2024-01-13 09:00:00+01:00;74716;353;6872;350;189;1063;;6223;4107;48350;416;82;181;1451
2024-01-13 10:00:00+01:00;76364;353;7467;351;189;2162;;6334;4702;48296;1402;82;150;1430
2024-01-13 11:00:00+01:00;77084;351;7526;351;356;2730;;6278;4677;48291;3243;82;206;1448
2024-01-13 12:00:00+01:00;76879;350;7804;351;900;2245;;6096;4354;48883;4773;81;159;1437
2024-01-13 13:00:00+01:00;74100;350;7790;351;1298;1093;;5928;4124;49047;5822;82;138;1241
2024-01-13 14:00:00+01:00;72326;349;8002;351;1304;1079;;5789;3860;48963;6250;82;114;1110
2024-01-13 15:00:00+01:00;70988;349;7709;351;824;54;;5748;3755;48777;5650;83;81;1095
2024-01-13 16:00:00+01:00;69759;349;7796;351;540;714;;5909;3864;48982;3716;81;42;1030
2024-01-13 17:00:00+01:00;71930;346;8024;351;190;1034;;6182;4034;48981;1332;82;105;1032
2024-01-13 18:00:00+01:00;75694;349;8176;351;240;1942;;6468;4216;48976;308;81;92;1152
2024-01-13 19:00:00+01:00;76579;350;8221;361;210;2671;;6713;4565;49026;0;80;69;1355
2024-01-13 20:00:00+01:00;74367;347;8226;536;189;2843;;6770;4699;49120;0;80;84;1376
2024-01-13 21:00:00+01:00;71869;352;8147;566;189;1600;;6595;4668;49121;0;84;46;1181
2024-01-13 22:00:00+01:00;72597;350;7797;502;189;937;;6411;4206;49124;0;84;84;1067
2024-01-13 23:00:00+01:00;72808;348;7734;383;189;857;;6286;3758;49266;0;84;54;1033
2024-01-14 00:00:00+01:00;70655;345;8037;371;189;871;;6098;3392;49863;0;86;48;1052
2024-01-14 01:00:00+01:00;69040;346;7104;300;189;786;;5997;3734;50108;0;87;49;1104
2024-01-14 02:00:00+01:00;68087;347;5251;11;189;573;;5901;3730;50104;0;87;39;1095
2024-01-14 03:00:00+01:00;65548;348;4274;10;189;331;;5743;3354;50188;0;84;35;1070
2024-01-14 04:00:00+01:00;63809;352;3416;10;189;;572;5485;3258;50185;0;84;23;1001
2024-01-14 05:00:00+01:00;63843;352;3419;10;189;;1177;5437;2926;50362;0;84;9;967
2024-01-14 06:00:00+01:00;64532;351;3420;10;189;;1594;5280;3005;50375;0;76;14;1054
2024-01-14 07:00:00+01:00;65818;349;3243;10;189;;1746;5315;2723;50336;0;82;26;1185
2024-01-14 08:00:00+01:00;67739;348;3367;10;189;;1144;5464;2936;50271;253;83;32;1305
2024-01-14 09:00:00+01:00;70771;346;3453;10;189;;365;5621;3273;50165;362;82;29;1362
2024-01-14 10:00:00+01:00;73621;350;3929;11;189;638;;5755;3549;50107;1140;83;60;1335
2024-01-14 11:00:00+01:00;74723;350;4550;10;189;1658;;5761;3769;50093;2740;83;73;1261
2024-01-14 12:00:00+01:00;74178;349;5359;10;188;1611;;5829;3891;50075;3925;82;99;1211
2024-01-14 13:00:00+01:00;70859;348;5235;10;189;681;;5830;4160;50072;4620;81;94;1244
2024-01-14 14:00:00+01:00;69039;350;5064;10;188;861;;5698;3661;49960;4656;81;93;1290
2024-01-14 15:00:00+01:00;67896;348;5219;10;189;379;;5597;3124;49984;3699;82;107;1209
2024-01-14 16:00:00+01:00;66646;349;5351;10;190;482;;5639;3611;50117;2086;82;95;1183
2024-01-14 17:00:00+01:00;69053;350;5230;11;189;695;;5897;4006;50457;785;81;85;1249
2024-01-14 18:00:00+01:00;73480;351;5610;11;189;1763;;6335;4136;50871;278;82;45;1360
2024-01-14 19:00:00+01:00;74716;348;5826;11;189;2633;;6387;4135;50946;0;81;53;1555
2024-01-14 20:00:00+01:00;72070;349;5937;11;189;2843;;6475;4232;51013;0;81;50;1765
2024-01-14 21:00:00+01:00;69317;350;6110;11;189;1493;;6222;3887;51089;0;80;62;1954
2024-01-14 22:00:00+01:00;69085;351;4228;14;188;829;;5974;3581;51025;0;80;139;2154
2024-01-14 23:00:00+01:00;68565;353;3715;15;189;757;;5713;3479;50928;0;82;244;2266
2024-01-15 00:00:00+01:00;66220;352;3886;14;189;69;;5543;3130;50969;0;82;267;2275
2024-01-15 01:00:00+01:00;64642;350;3742;14;189;;1085;5357;2971;51109;0;82;287;2356
2024-01-15 02:00:00+01:00;64095;350;3383;14;189;;1846;5345;2546;51188;0;83;281;2509
2024-01-15 03:00:00+01:00;61997;352;3443;14;189;;2266;5248;2302;51257;0;81;268;2571
2024-01-15 04:00:00+01:00;61048;352;3392;14;189;;2569;5182;2216;51242;0;83;259;2438
2024-01-15 05:00:00+01:00;63584;352;3407;14;189;;2576;5179;2069;51240;0;83;295;2357
2024-01-15 06:00:00+01:00;68910;349;3494;14;190;;2346;5210;2285;51295;0;82;310;2485
2024-01-15 07:00:00+01:00;73955;349;4797;57;189;;1162;5422;3169;51323;0;80;330;2728
2024-01-15 08:00:00+01:00;76362;352;6818;243;189;162;;5662;3619;51283;283;81;377;2988
2024-01-15 09:00:00+01:00;77092;353;7787;442;189;1350;;6068;4020;51164;455;80;398;3277
2024-01-15 10:00:00+01:00;77031;349;7902;570;189;1788;;6239;4060;51200;1382;79;317;3558
2024-01-15 11:00:00+01:00;76201;351;7640;585;189;1305;;6246;3994;51248;2802;77;216;3652
2024-01-15 12:00:00+01:00;74580;354;7563;399;190;881;;6182;3880;51259;3701;80;241;3770
2024-01-15 13:00:00+01:00;72070;347;7559;355;189;549;;5881;3567;51318;4315;81;204;4202
2024-01-15 14:00:00+01:00;71050;340;6882;355;189;445;;5905;3257;51350;4465;80;234;4446
2024-01-15 15:00:00+01:00;69896;349;6384;355;189;631;;5920;3033;51429;3767;81;268;4701
2024-01-15 16:00:00+01:00;69015;350;6774;409;189;665;;6023;3465;51384;2393;81;334;4394
2024-01-15 17:00:00+01:00;71315;350;6839;582;189;1257;;6277;4081;51457;955;80;262;3419
2024-01-15 18:00:00+01:00;75988;349;6992;598;190;1871;;6586;4616;51480;313;82;265;2899
2024-01-15 19:00:00+01:00;76920;343;7078;598;189;3010;;6811;4998;51442;0;81;259;2876
2024-01-15 20:00:00+01:00;73565;348;7270;597;189;4030;;6686;4953;51447;0;80;230;2757
2024-01-15 21:00:00+01:00;70205;349;7204;591;189;2923;;6635;4662;51430;0;80;220;2556
2024-01-15 22:00:00+01:00;70367;349;6949;539;189;1399;;6512;4134;51435;0;80;195;2383
2024-01-15 23:00:00+01:00;70146;348;6955;436;189;1077;;6131;3631;51447;0;81;190;2321
2024-01-16 00:00:00+01:00;68082;350;6777;356;189;565;;5865;3191;51448;0;80;163;2310
2024-01-16 01:00:00+01:00;67219;350;6513;362;189;;777;5379;3009;51399;0;79;138;2229
2024-01-16 02:00:00+01:00;66876;351;6430;361;189;;1273;5455;2803;51370;0;81;129;2100
2024-01-16 03:00:00+01:00;65149;353;6509;361;189;;1541;5485;2922;51347;0;78;95;2000
2024-01-16 04:00:00+01:00;64433;354;6352;361;189;;1751;5442;2880;51382;0;82;140;1921
2024-01-16 05:00:00+01:00;66964;352;6603;360;189;;2053;5433;2698;51338;0;85;190;1814
2024-01-16 06:00:00+01:00;72310;352;6997;369;190;;1562;5584;2926;51324;0;82;239;1668
2024-01-16 07:00:00+01:00;77563;350;7864;449;189;;380;5971;3876;51279;0;81;222;1795
2024-01-16 08:00:00+01:00;79883;351;8097;574;190;3262;;6327;4655;51205;296;83;248;1849
2024-01-16 09:00:00+01:00;80410;351;8279;588;190;4221;;6559;4672;51176;470;81;238;1798
2024-01-16 10:00:00+01:00;79641;354;8284;588;189;3360;;6575;4598;51223;1409;83;256;1744
2024-01-16 11:00:00+01:00;78112;355;8218;588;189;2726;;6455;4445;51231;3135;81;283;1509
2024-01-16 12:00:00+01:00;75717;354;8210;586;189;1316;;6403;4040;51236;4234;80;276;1306
2024-01-16 13:00:00+01:00;73020;351;7970;573;189;665;;6283;3463;51223;4913;81;249;1115
2024-01-16 14:00:00+01:00;72474;351;7396;474;189;362;;6141;3485;51196;5050;79;226;1063
2024-01-16 15:00:00+01:00;71736;350;7389;440;189;94;;6180;3632;51183;4072;77;146;972
2024-01-16 16:00:00+01:00;71209;349;7442;536;189;1144;;6448;4303;51172;2351;75;126;961
2024-01-16 17:00:00+01:00;73650;352;8050;534;190;2549;;6631;4588;51124;862;81;140;1070
2024-01-16 18:00:00+01:00;77420;350;8076;532;189;3364;;6906;4879;51105;301;77;273;1446
2024-01-16 19:00:00+01:00;77676;353;7709;536;190;3597;;7064;4763;51113;0;73;277;2092
2024-01-16 20:00:00+01:00;74008;353;7766;594;190;3596;;6971;4623;51158;0;74;385;2741
2024-01-16 21:00:00+01:00;70574;355;7632;526;189;1636;;6563;4026;51144;0;73;435;3304
2024-01-16 22:00:00+01:00;70182;355;7115;355;189;398;;6223;3696;51165;0;72;436;3659
2024-01-16 23:00:00+01:00;69311;352;7595;355;189;;411;5991;3270;51178;0;74;337;3814
2024-01-17 00:00:00+01:00;66587;353;7629;355;190;;1048;5967;3141;51173;0;74;356;3995
2024-01-17 01:00:00+01:00;65112;352;5667;361;190;;1503;5708;2910;51124;0;74;323;4209
2024-01-17 02:00:00+01:00;64232;352;4775;361;190;;1643;5423;2948;51111;0;75;359;4487
2024-01-17 03:00:00+01:00;61656;344;4814;360;190;;1600;5428;2616;50772;0;76;336;4726
2024-01-17 04:00:00+01:00;60377;341;4852;360;190;;1794;5442;2203;50619;0;78;399;4837
2024-01-17 05:00:00+01:00;62121;341;5002;362;190;;1591;5520;2258;50315;0;78;459;4878
2024-01-17 06:00:00+01:00;66342;344;4984;357;191;;1401;5520;2195;50801;0;76;508;5073
2024-01-17 07:00:00+01:00;70475;354;5549;336;191;;43;5965;3056;50870;0;74;545;5263
2024-01-17 08:00:00+01:00;72837;354;6704;335;190;875;;6311;3726;50855;288;73;601;5834
2024-01-17 09:00:00+01:00;73572;352;7761;330;191;1667;;6479;4358;50802;377;74;686;6336
2024-01-17 10:00:00+01:00;74004;353;7890;330;191;2742;;6588;4613;50744;823;74;705;6614
2024-01-17 11:00:00+01:00;74552;351;8019;330;190;3740;;6605;4639;50675;1473;72;725;6879
2024-01-17 12:00:00+01:00;73572;351;8031;410;191;3882;;6511;4710;50616;2339;73;737;7195
2024-01-17 13:00:00+01:00;71465;351;7846;535;191;3205;;6470;4672;50564;2329;73;723;7927
2024-01-17 14:00:00+01:00;70634;354;7647;535;191;1440;;6385;4236;50530;2246;73;713;8474
2024-01-17 15:00:00+01:00;69185;354;6965;535;191;1308;;6280;4301;50506;1887;71;688;8549
2024-01-17 16:00:00+01:00;67586;355;7063;485;190;317;;6281;3696;50486;1395;67;705;8666
2024-01-17 17:00:00+01:00;68332;356;6627;328;191;96;;6415;3059;50490;864;60;718;8689
2024-01-17 18:00:00+01:00;71936;356;6968;332;191;211;;6727;3328;50497;355;69;715;8416
2024-01-17 19:00:00+01:00;71737;355;7608;333;191;2611;;7150;4592;50439;0;71;731;7781
2024-01-17 20:00:00+01:00;67763;352;7806;326;190;2650;;7240;4629;50479;0;76;735;6785
2024-01-17 21:00:00+01:00;64252;354;7539;287;190;1686;;6835;3835;50457;0;73;656;6116
2024-01-17 22:00:00+01:00;64037;353;7439;287;190;493;;6466;3055;50461;0;68;580;5719
2024-01-17 23:00:00+01:00;63359;352;7424;283;190;581;;6270;2877;50523;0;75;578;5419
2024-01-18 00:00:00+01:00;61244;350;7266;268;190;69;;6256;2718;50522;0;76;500;5670
2024-01-18 01:00:00+01:00;59770;350;6078;33;190;;27;6058;2974;50512;0;78;553;5876
2024-01-18 02:00:00+01:00;59087;350;5002;13;190;;42;6121;2678;50241;0;79;537;6357
2024-01-18 03:00:00+01:00;56917;351;4893;11;190;;225;6032;2353;50381;0;79;564;6808
2024-01-18 04:00:00+01:00;55779;352;4295;11;190;;1127;6012;2229;50352;0;80;611;6844
2024-01-18 05:00:00+01:00;58049;349;4159;13;190;;1847;6064;1845;50297;0;81;707;7069
2024-01-18 06:00:00+01:00;63023;351;4432;15;190;;1830;6227;1737;50465;0;79;732;7512
2024-01-18 07:00:00+01:00;68205;351;5508;15;190;;326;6409;2450;50626;0;69;727;7235
2024-01-18 08:00:00+01:00;70596;354;7508;14;191;920;;6678;3236;50639;300;70;711;6839
2024-01-18 09:00:00+01:00;71639;352;7988;11;191;1919;;6752;3789;50744;431;72;679;6316
2024-01-18 10:00:00+01:00;71931;350;8021;8;190;2651;;6673;3927;50903;1258;70;678;5781
2024-01-18 11:00:00+01:00;71848;356;8050;8;190;2941;;6542;3746;50958;2600;68;641;5192
2024-01-18 12:00:00+01:00;70898;352;8030;8;190;2088;;6478;3387;50937;3666;70;532;4907
2024-01-18 13:00:00+01:00;68849;355;7903;8;190;1292;;6450;2770;51019;4217;76;486;4442
2024-01-18 14:00:00+01:00;68138;355;7984;9;190;863;;6398;2930;51045;4339;78;466;4280
2024-01-18 15:00:00+01:00;67209;355;7900;9;190;704;;6155;2705;51070;3669;75;313;4317
2024-01-18 16:00:00+01:00;66484;355;7944;6;190;1181;;6306;2680;51075;2465;80;310;4078
2024-01-18 17:00:00+01:00;69162;355;7959;5;190;1339;;6670;2905;51036;1039;84;239;3697
2024-01-18 18:00:00+01:00;73922;356;8100;10;190;2556;;6974;3716;51081;349;81;253;3485
2024-01-18 19:00:00+01:00;74746;355;8027;10;190;3647;;7216;4199;51126;0;81;224;3615
2024-01-18 20:00:00+01:00;71376;357;7990;11;190;3469;;7255;4085;51140;0;85;317;3888
2024-01-18 21:00:00+01:00;68604;357;7985;11;190;1697;;7005;3447;51210;0;84;235;4219
2024-01-18 22:00:00+01:00;68842;354;7830;11;190;787;;6693;2785;51234;0;84;150;4250
2024-01-18 23:00:00+01:00;68871;350;7741;12;190;613;;6471;2442;51245;0;85;118;3828
2024-01-19 00:00:00+01:00;67084;353;7447;12;190;547;;6143;2254;50919;0;85;87;3396
2024-01-19 01:00:00+01:00;66257;341;7129;12;189;;18;5965;2125;50214;0;87;67;2881
2024-01-19 02:00:00+01:00;66192;341;5462;11;190;;212;5934;1953;50224;0;84;53;2556
2024-01-19 03:00:00+01:00;64656;349;5711;11;191;;848;5799;2483;50173;0;80;31;2293
2024-01-19 04:00:00+01:00;64252;354;5411;11;190;;1398;5735;2231;50176;0;83;23;2156
2024-01-19 05:00:00+01:00;66777;350;5203;11;190;;1186;5829;2047;50153;0;86;24;2224
2024-01-19 06:00:00+01:00;72348;344;5782;11;189;;1110;6051;2004;50178;0;84;30;2258
2024-01-19 07:00:00+01:00;78082;352;6886;11;189;;32;6364;2505;50229;0;84;32;2121
2024-01-19 08:00:00+01:00;80861;352;8184;11;189;2582;;6753;3868;50169;306;83;47;2071
2024-01-19 09:00:00+01:00;81567;349;8285;8;189;4147;;6746;4158;50141;465;79;53;2048
2024-01-19 10:00:00+01:00;80592;338;8220;4;978;3814;;6793;3950;50224;1556;77;71;1880
2024-01-19 11:00:00+01:00;79145;344;8203;4;1319;2551;;6613;3785;50235;3780;79;83;1731
2024-01-19 12:00:00+01:00;76952;347;8164;5;954;837;;6445;3457;50302;5559;79;103;1553
2024-01-19 13:00:00+01:00;73925;353;7527;5;476;193;;6222;2582;50474;6410;78;93;1629
2024-01-19 14:00:00+01:00;72619;355;7533;5;190;;553;6000;2380;50706;6245;84;79;1761
2024-01-19 15:00:00+01:00;71300;355;7764;5;190;;624;5952;2041;50837;5041;83;79;1923
2024-01-19 16:00:00+01:00;70243;344;7904;5;190;;263;5778;2174;50934;3446;86;67;2104
2024-01-19 17:00:00+01:00;73520;350;8006;6;190;436;;5953;2466;50819;1556;88;78;2261
2024-01-19 18:00:00+01:00;78088;354;8148;8;190;1526;;6589;3495;51021;382;89;96;2411
2024-01-19 19:00:00+01:00;78489;358;8186;9;190;2799;;6952;3975;51071;0;88;113;2677
2024-01-19 20:00:00+01:00;75809;359;8292;12;190;2663;;6965;3921;51079;0;89;106;2981
2024-01-19 21:00:00+01:00;72994;357;8255;12;189;1822;;6741;3320;51163;0;90;118;3264
2024-01-19 22:00:00+01:00;73621;355;7730;14;190;671;;6520;2891;51185;0;90;137;3318
2024-01-19 23:00:00+01:00;73789;355;7700;14;190;1073;;6324;2972;50857;0;90;138;3250
2024-01-20 00:00:00+01:00;71650;356;7574;14;190;1004;;6271;2701;49744;0;91;175;3402
2024-01-20 01:00:00+01:00;70426;354;7484;14;190;425;;6212;2681;48338;0;92;235;3426
2024-01-20 02:00:00+01:00;69955;352;6334;14;190;;32;6048;2390;48176;0;91;232;3283
2024-01-20 03:00:00+01:00;67514;353;5934;14;190;16;;5993;1969;47981;0;90;232;3155
2024-01-20 04:00:00+01:00;66298;356;5290;14;190;48;;5928;2154;47420;0;89;244;3024
2024-01-20 05:00:00+01:00;67033;355;4590;14;190;;264;5891;2306;47536;0;92;270;2965
2024-01-20 06:00:00+01:00;68809;354;4490;14;190;;278;5909;2033;47521;0;89;248;2962
2024-01-20 07:00:00+01:00;71612;355;4944;14;190;;164;6026;2522;47651;0;90;240;2890
2024-01-20 08:00:00+01:00;74540;356;6402;14;189;408;;6287;3031;47757;248;89;231;2833
2024-01-20 09:00:00+01:00;77078;356;7810;14;190;1768;;6596;3965;47817;494;88;253;2812
2024-01-20 10:00:00+01:00;77198;355;7976;14;190;2169;;6660;3958;47874;2216;83;274;2781
2024-01-20 11:00:00+01:00;76099;357;8146;14;190;1698;;6541;3664;47036;5365;81;281;2493
2024-01-20 12:00:00+01:00;74273;358;8030;14;190;702;;6482;3124;47177;7778;81;287;2132
2024-01-20 13:00:00+01:00;70055;355;7179;15;190;;122;6257;2970;47679;9062;81;226;1893
2024-01-20 14:00:00+01:00;67549;353;6400;15;190;;780;6139;2486;48026;9200;81;196;1847
2024-01-20 15:00:00+01:00;65855;354;6395;14;190;;600;5999;2026;48026;8095;80;145;1826
2024-01-20 16:00:00+01:00;64967;356;7165;14;190;;169;6040;2709;48014;5671;82;147;1894
2024-01-20 17:00:00+01:00;68388;354;7357;15;190;915;;6320;3598;48151;2422;83;228;2258
2024-01-20 18:00:00+01:00;74235;353;7831;14;190;2909;;6562;4035;48232;451;85;360;3156
2024-01-20 19:00:00+01:00;75695;348;7917;14;190;4215;;6810;4196;48204;0;83;444;4551
2024-01-20 20:00:00+01:00;73537;349;7858;14;190;3548;;6940;4215;48286;0;84;502;5748
2024-01-20 21:00:00+01:00;71490;343;7820;14;190;1795;;6846;4220;48255;0;85;535;7221
2024-01-20 22:00:00+01:00;72394;336;7032;14;190;696;;6532;3001;48191;0;85;565;8688
2024-01-20 23:00:00+01:00;72637;335;5587;14;190;621;;6251;2671;48232;0;86;604;9435
2024-01-21 00:00:00+01:00;70782;338;4934;14;190;371;;5994;2793;48302;0;86;604;9557
2024-01-21 01:00:00+01:00;69129;335;4211;14;190;3;;5894;2851;48241;0;86;602;10193
2024-01-21 02:00:00+01:00;68240;332;3931;14;190;32;;5810;3275;48101;0;88;599;10493
2024-01-21 03:00:00+01:00;65599;333;3292;14;190;41;;5607;3003;48211;0;89;609;10696
2024-01-21 04:00:00+01:00;63859;333;2984;14;189;;655;5523;2249;48192;0;94;611;10533
2024-01-21 05:00:00+01:00;63587;334;2529;14;188;;1555;5425;2250;48324;0;94;611;10298
2024-01-21 06:00:00+01:00;63992;334;2637;14;187;;2148;5367;2252;48166;0;94;611;10487
2024-01-21 07:00:00+01:00;64851;335;2656;14;188;;2502;5368;2145;47827;0;92;611;10498
2024-01-21 08:00:00+01:00;66223;335;2592;14;188;;1975;5429;2321;47798;254;91;607;10855
2024-01-21 09:00:00+01:00;68230;336;2535;12;188;;813;5357;2325;47748;485;92;595;11071
2024-01-21 10:00:00+01:00;69820;336;2538;10;188;;105;5456;2162;47784;1831;91;604;11090
2024-01-21 11:00:00+01:00;70280;336;2539;10;188;;102;5521;1831;47786;4075;91;597;11112
2024-01-21 12:00:00+01:00;69206;334;2626;10;188;;330;5205;1896;47808;5342;91;590;10887
2024-01-21 13:00:00+01:00;64944;337;2344;10;188;;989;5099;2180;47705;5600;90;592;10796
2024-01-21 14:00:00+01:00;62846;338;2027;10;189;;1709;5084;1853;47294;5656;90;602;10531
2024-01-21 15:00:00+01:00;61353;338;2048;10;190;;2763;5059;1754;47398;5180;89;687;10632
2024-01-21 16:00:00+01:00;60013;335;2031;10;190;;2801;5105;1927;47610;3749;89;721;10717
2024-01-21 17:00:00+01:00;62307;336;2085;10;190;;1735;5250;1807;47864;1751;90;726;11646
2024-01-21 18:00:00+01:00;67437;337;2120;9;190;;474;5433;2060;48803;411;89;731;12648
2024-01-21 19:00:00+01:00;69097;338;2125;9;190;1235;;5811;2751;49341;0;81;734;13472
2024-01-21 20:00:00+01:00;66722;325;2125;8;190;2035;;6119;2945;49354;0;83;738;14038
2024-01-21 21:00:00+01:00;64283;331;2090;7;190;909;;5933;2187;49855;0;83;734;14369
2024-01-21 22:00:00+01:00;64258;329;2100;7;190;;960;5526;1537;49694;0;83;722;14575
2024-01-21 23:00:00+01:00;64109;338;2099;7;190;;1693;5350;1725;49778;0;82;712;14568
2024-01-22 00:00:00+01:00;62136;336;2082;3;190;;2236;5303;1737;49335;0;87;689;14859
2024-01-22 01:00:00+01:00;60471;338;2064;2;190;;2894;5194;1590;48453;0;84;650;15123
2024-01-22 02:00:00+01:00;59749;336;2051;1;190;;2996;5157;1345;47463;0;84;636;15237
2024-01-22 03:00:00+01:00;57086;336;2063;0;190;;3142;5097;1268;46908;0;87;650;15302
2024-01-22 04:00:00+01:00;56312;333;2072;2;191;;3230;5028;1063;45854;0;86;649;15368
2024-01-22 05:00:00+01:00;58551;334;2085;4;191;;3398;4997;1024;45859;0;87;656;15440
2024-01-22 06:00:00+01:00;63588;335;2079;4;191;;3006;5089;1080;47335;0;87;686;15388
2024-01-22 07:00:00+01:00;68760;336;2098;4;189;;2260;5223;1753;49512;0;88;729;15282
2024-01-22 08:00:00+01:00;70718;338;2131;5;190;;293;5530;2908;50224;222;84;731;15374
2024-01-22 09:00:00+01:00;71075;335;2141;9;191;1243;;6165;2971;50288;428;83;733;15126
2024-01-22 10:00:00+01:00;70585;335;2168;9;189;1127;;6249;3047;50324;1406;83;737;14924
2024-01-22 11:00:00+01:00;70567;335;2166;10;189;170;;6051;2735;50182;2755;83;731;14823
2024-01-22 12:00:00+01:00;69592;336;2159;11;190;;347;5819;2110;50286;3610;84;734;14835
2024-01-22 13:00:00+01:00;67292;333;2106;11;190;;967;5668;2248;50237;3963;85;735;14855
2024-01-22 14:00:00+01:00;66485;330;2083;11;190;;1164;5507;2265;50142;3557;83;737;14567
2024-01-22 15:00:00+01:00;64874;332;2049;11;191;;1535;5407;2362;50191;3048;87;732;14239
2024-01-22 16:00:00+01:00;63425;332;2039;11;190;;130;5446;2711;49265;2095;85;736;14019
